Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
30.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,7.423971707914532,15.0
21.0,4.7,Windy,Low,2,Drinks,motorcycle,0.0,No,Urban,11,8.402491109099495,10.0
35.0,4.8,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,48,8.68970815840417,15.0
34.0,4.9,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,12.849781092256336,10.0
39.0,4.2,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,1.9828546609540456,15.0
29.0,4.8,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,28,6.325076279263667,5.0
27.0,5.0,Sunny,Jam,2,Meal,motorcycle,0.0,No,Urban,10,9.22712589492574,15.0
35.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,15,11.55205685698188,5.0
39.0,4.3,Fog,Jam,1,Buffet,scooter,1.0,Yes,Urban,42,7.581108189992226,10.0
24.0,4.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,9.329272346908448,10.0
38.0,4.5,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,6.324670639720778,5.0
36.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,8.665279676739797,10.0
37.0,4.6,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,8.895591963759975,15.0
24.0,4.2,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,31,13.784426572745284,5.0
26.0,4.7,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,3.249808757107247,15.0
25.0,4.6,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,2.2238984990192607,10.0
31.0,4.9,Fog,Medium,2,Snack,electric_scooter,0.0,No,Urban,17,3.3358476850190417,10.0
25.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,15,2.2238984990192607,15.0
25.0,4.4,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,8.36335034693124,15.0
31.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,10,1.1119492622115983,10.0
31.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,30,4.101983832991468,15.0
23.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,13,1.0861886750143575,5.0
22.0,4.5,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,14,11.4032905732228,5.0
23.0,4.5,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,14,2.1673849020119778,5.0
28.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,3.0,No,Metropolitian,43,8.730880379525885,15.0
30.0,4.6,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,18,1.050020582489043,5.0
39.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,25,1.0509203028523364,15.0
20.0,3.9,Sunny,High,0,Drinks,motorcycle,1.0,Yes,Metropolitian,53,4.332423379873944,10.0
38.0,4.5,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,13.698103720755535,5.0
29.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,11.275710813309393,5.0
31.0,4.4,Cloudy,High,1,Snack,motorcycle,0.0,No,Metropolitian,33,4.203554528841773,15.0
37.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,3.1367962116274333,10.0
20.0,4.3,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,35,8.201119273369109,10.0
21.0,4.9,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,5.41657725421968,5.0
25.0,4.7,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,7.378442939328198,15.0
30.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,5.55974580297909,15.0
33.0,4.8,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,27,1.0837141839225568,5.0
23.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,7.5839909057333195,10.0
33.0,3.6,Windy,Medium,2,Buffet,motorcycle,2.0,No,Urban,38,11.311332840315773,15.0
37.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,36,10.901346422968686,10.0
25.0,5.0,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,5.456649496980363,15.0
33.0,4.9,Cloudy,Medium,0,Snack,motorcycle,2.0,Yes,Metropolitian,48,7.3531751637357505,5.0
30.0,4.0,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,12.231436295450479,5.0
35.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,3.0618066090492406,15.0
37.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,8.665279922443533,10.0
39.0,4.9,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,16,4.33334931004229,5.0
33.0,5.0,Stormy,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,54,8.16563523409124,15.0
25.0,4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,2.108470544371851,5.0
29.0,4.8,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Urban,22,6.500478944930892,10.0
24.0,5.0,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,34,6.152327843856851,15.0
28.0,4.8,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,20,4.215879151893887,5.0
34.0,4.9,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,5.269694295069496,15.0
39.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,7.604403778156744,10.0
32.0,4.7,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,9.855441213515764,5.0
39.0,4.7,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,1.086305166397427,15.0
35.0,4.3,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,42,11.914035087391078,-1485.0
34.0,4.9,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,19,4.945448036814262,5.0
27.0,4.6,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,15,10.90149705972714,5.0
39.0,4.8,Windy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,27,4.447796794806982,5.0
34.0,4.3,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Urban,39,7.602857543796431,15.0
22.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,36,10.90165823989887,5.0
21.0,4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,3.110056431001251,15.0
37.0,5.0,Windy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,47,11.594532250048099,10.0
31.0,4.4,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37,7.934040699740712,15.0
31.0,4.5,Fog,Jam,0,Snack,motorcycle,3.0,No,Semi-Urban,53,9.750361270241164,5.0
36.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,1.0914406831678123,10.0
21.0,4.5,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,29,7.3534447061675445,5.0
37.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,49,3.9566198022987433,10.0
35.0,4.9,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,30,4.101852164159252,15.0
30.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,49,5.948066816437907,10.0
27.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,3.160658814007425,15.0
24.0,4.5,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,30,4.3330588052538115,15.0
26.0,4.8,Fog,High,1,Drinks,scooter,1.0,No,Urban,22,2.0572542084022256,5.0
36.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,5.2702408113820205,10.0
21.0,5.0,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,35,8.201238345291635,15.0
39.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,7.150603511735223,5.0
22.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,11.591934790912736,15.0
36.0,4.2,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,32,4.243241985524984,10.0
34.0,5.0,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,2.9741501549073406,15.0
30.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,6.297346296420219,10.0
30.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,2.0734435228862935,10.0
20.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,6.323253595652013,5.0
36.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,1.0862635282968747,5.0
36.0,4.1,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,5.55974580297909,10.0
32.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,51,7.582273271472959,10.0
27.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,11.664633519718707,5.0
20.0,4.6,Cloudy,High,2,Snack,motorcycle,0.0,No,Metropolitian,20,1.0204638224598495,5.0
29.0,4.8,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26,6.325291326070763,5.0
33.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,4.38011062776611,10.0
28.0,4.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,23,8.29354458077367,10.0
39.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,15,13.367230644961605,10.0
26.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,6.671694684131345,5.0
21.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,1.036830228792858,5.0
36.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,29,9.775251591222471,5.0
35.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,5.269989691359901,10.0
26.0,4.8,Fog,Low,2,Drinks,motorcycle,0.0,No,Urban,15,6.671694684131345,5.0
32.0,3.5,Cloudy,Low,1,Snack,motorcycle,2.0,No,Metropolitian,36,8.432122879938841,10.0
28.0,4.9,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,37,9.822115108802157,15.0
34.0,4.6,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,34,3.9654124326257736,15.0
21.0,4.8,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,23,6.548301285054464,5.0
24.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,5.019090949732515,5.0
25.0,4.5,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,27,10.902139789465068,5.0
28.0,4.1,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,13.698103720755535,10.0
32.0,3.9,Windy,Jam,2,Drinks,scooter,0.0,No,Urban,38,13.326624454267908,10.0
30.0,4.8,Windy,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,50,13.647435078338058,10.0
20.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,3.3358476850190417,5.0
28.0,4.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,6.676721241716525,5.0
22.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,23,4.365450779397038,5.0
31.0,4.1,Sandstorms,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,42,13.87533846581536,15.0
37.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,3.0620861228344953,15.0
21.0,4.9,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,23,1.054030257616735,5.0
29.0,4.9,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,43,11.234917365763959,15.0
20.0,4.8,Sandstorms,High,2,Meal,scooter,1.0,No,Urban,27,2.1216736915292644,15.0
35.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,24,4.957456925947949,10.0
34.0,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,27,1.083836322472579,5.0
22.0,4.3,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,2.166414734935313,5.0
38.0,4.7,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,21,3.149870101543405,5.0
28.0,5.0,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,21,3.161453625483826,15.0
23.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17,0.9596040575673759,15.0
27.0,4.7,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,16,7.187950644067791,10.0
30.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,2.100346256953817,10.0
31.0,5.0,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,12.88354107001146,10.0
20.0,5.0,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,21,3.251290114405561,15.0
33.0,3.6,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,37,13.653412069178547,5.0
27.0,5.0,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,1.095067367588917,5.0
26.0,4.8,Stormy,Jam,2,Drinks,scooter,0.0,No,Urban,18,9.821420886127681,15.0
34.0,5.0,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,3.258441375499313,15.0
35.0,4.5,Fog,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,53,13.647435078338058,5.0
35.0,4.9,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,5.417352422464177,5.0
28.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,26,9.408718490417643,5.0
32.0,4.7,Stormy,High,1,Drinks,motorcycle,0.0,No,Urban,28,4.344984882857658,15.0
35.0,4.7,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,25,8.43164318905633,15.0
32.0,4.6,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,28,11.238983762543075,15.0
36.0,4.6,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,26,6.221036217310101,10.0
31.0,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,19,3.110835669077115,15.0
31.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54,8.432245633279479,10.0
25.0,4.7,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,19,13.472485705361771,15.0
39.0,4.0,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,31,6.363402842164961,5.0
31.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,6.517856423218865,15.0
25.0,4.5,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,10,5.430527704551339,5.0
38.0,4.9,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,37,11.917713638065761,10.0
23.0,4.4,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,33,12.231436295450479,15.0
20.0,4.8,Fog,Low,2,Meal,scooter,0.0,No,Urban,17,2.0735903257826847,5.0
22.0,4.0,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,29,3.085770728740095,5.0
28.0,4.7,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,19,6.497495080964228,15.0
35.0,5.0,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,23,13.643893544142065,10.0
25.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,12.045168248636005,10.0
34.0,4.1,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,35,13.652518304264108,10.0
29.0,4.7,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,23,9.486171513068486,15.0
27.0,4.7,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,17,3.1515367770090217,10.0
31.0,3.2,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,10.007540311428052,5.0
23.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,29,3.085852667726554,10.0
36.0,4.9,Cloudy,High,2,Drinks,scooter,0.0,No,Urban,27,4.243192787367076,5.0
23.0,4.8,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,16,4.3338160892410125,15.0
39.0,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Semi-Urban,54,7.931071168604019,5.0
33.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,6.324555097493961,10.0
24.0,5.0,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,19,9.255566124056317,10.0
38.0,4.9,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,28,13.2767176042787,10.0
37.0,5.0,Windy,Low,2,Drinks,scooter,0.0,No,Urban,19,11.912905451097087,10.0
35.0,5.0,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,11,1.0207735974713943,5.0
23.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,14,3.1622338316874443,15.0
21.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15,7.255815155314197,15.0
21.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,8.29354458077367,15.0
24.0,5.0,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,17,6.220176454926007,15.0
31.0,4.8,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,42,11.912076419496044,5.0
31.0,4.0,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,33,8.664293687373288,15.0
36.0,4.4,Windy,Medium,2,Snack,electric_scooter,1.0,No,Urban,34,5.302870239952521,15.0
37.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,8.486161990052054,10.0
34.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,2.1017771849632134,5.0
23.0,4.6,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,5.252034717317698,-1485.0
21.0,4.3,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,31,9.226225539146858,10.0
27.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,5.25428455752723,5.0
37.0,4.8,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Urban,19,7.603345206232554,5.0
33.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,11.66560091670838,5.0
33.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,40,7.318313935482917,10.0
26.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17,3.1624588302456917,15.0
37.0,4.6,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,11.9482626695892,10.0
30.0,4.8,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,8.895591963759975,-1485.0
39.0,4.2,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,34,5.183631210850405,5.0
27.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,19,8.689304364698767,10.0
34.0,4.2,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,31,5.947474192566999,10.0
39.0,4.9,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,13.474981610533373,10.0
25.0,4.0,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,32,5.252034717317698,10.0
20.0,4.6,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Urban,20,7.583717349240162,10.0
30.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,4.333969210437305,5.0
36.0,4.4,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,6.51650841525765,10.0
31.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,10,1.0543570722450428,5.0
20.0,4.7,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,11.9482626695892,5.0
37.0,4.5,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,29,11.552373301156647,10.0
31.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,2.9857802592925324,15.0
29.0,4.1,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,43,3.965728371208261,15.0
36.0,4.6,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,28,9.82162800773318,10.0
24.0,4.9,Windy,Low,1,Meal,scooter,0.0,No,Urban,12,7.585118557460886,5.0
29.0,4.6,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,25,14.0849472127759,15.0
23.0,4.9,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,23,9.330613547769412,10.0
21.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,3.1368320477228475,15.0
30.0,4.7,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,15,3.151411808179043,5.0
36.0,3.6,Windy,Jam,1,Meal,scooter,0.0,Yes,Metropolitian,44,8.669237684605502,5.0
20.0,4.8,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,7.355109361923801,10.0
37.0,4.7,Fog,Jam,2,Snack,electric_scooter,1.0,No,Urban,27,3.2743513048398594,10.0
20.0,4.9,Fog,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,41,8.63108704956465,15.0
36.0,4.7,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,28,0.9920319656029489,5.0
33.0,4.2,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,2.9676281223016328,5.0
35.0,4.5,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39,7.604020758293743,5.0
36.0,5.0,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,17,1.0864674813846833,10.0
24.0,4.8,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,5.14262944972324,15.0
31.0,4.1,Fog,Jam,2,Snack,motorcycle,1.0,No,Urban,35,11.666200840396243,5.0
23.0,5.0,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,29,10.900578786418924,15.0
24.0,4.6,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,25,4.146900018063231,10.0
36.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,3.258617470784339,15.0
30.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,1.0836464864828894,15.0
37.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,10.007540311428052,15.0
28.0,4.7,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,23,4.956841845881159,5.0
20.0,4.9,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,22,8.292088646602759,15.0
32.0,4.8,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,13.266652973860309,15.0
29.0,4.6,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,7.177179431980477,15.0
38.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,3.1629233328671926,5.0
29.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,26,5.183622018805411,10.0
21.0,4.9,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,6.152381263508161,15.0
24.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14,7.1990865129968435,15.0
29.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,1.051314861087188,10.0
28.0,4.7,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,19,8.164355656185496,10.0
37.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,13.473788231191483,10.0
39.0,4.1,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,3.2741593019703115,5.0
38.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,3.0765283767202414,10.0
34.0,4.0,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,37,7.37767994869694,15.0
25.0,4.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,10.489794495135452,5.0
21.0,4.6,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,1.051373506977615,5.0
21.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,14,8.730880379525885,-1485.0
24.0,4.8,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,3.2741438317365357,10.0
31.0,4.2,Windy,High,0,Meal,motorcycle,2.0,Yes,Metropolitian,43,4.332990735447471,15.0
31.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,25,7.145200333603718,-1485.0
26.0,4.9,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,18,3.2741155055302364,5.0
23.0,4.7,Stormy,Jam,1,Buffet,scooter,0.0,No,Urban,21,6.221029275708884,10.0
39.0,3.8,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,9.18333830870329,15.0
33.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,3.1824458074327757,10.0
30.0,4.5,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,6.500559559777786,5.0
25.0,4.7,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,12,1.1119492622115983,5.0
35.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,24,12.889568716560582,15.0
26.0,5.0,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,4.198487208881675,10.0
27.0,4.9,Fog,Low,1,Meal,scooter,0.0,No,Urban,12,1.0506444062209253,10.0
20.0,4.6,Fog,High,2,Snack,motorcycle,0.0,No,Metropolitian,20,4.447796794806982,15.0
29.0,4.5,Windy,High,0,Meal,motorcycle,0.0,No,Urban,17,4.083433410872151,15.0
20.0,5.0,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,10,2.07344113710309,5.0
37.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,52,14.18611403708106,5.0
20.0,4.7,Fog,Jam,2,Snack,scooter,1.0,No,Urban,34,3.1504236879740275,10.0
36.0,4.4,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Urban,31,5.456673266800138,5.0
32.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,21,11.402471655874894,5.0
39.0,3.6,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,36,14.455331161691964,10.0
38.0,4.1,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,38,9.485466693463202,10.0
33.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,21,3.0611601415088385,15.0
24.0,4.9,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,11.77945331657922,5.0
